authors,created,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
OrchestraDevs,2015-09-02T20:44:58.657Z,Timespan and DateTime controls.,Orc.Controls,False,2018-04-13T12:34:58.763+00:00,True,False,,"csv,orcomp,orc",39279,True,1.1.0
Daniel Haefele,2015-09-02T19:19:25.64Z,A c# api to work with the ynab files.,YnabApi,False,1900-01-01T00:00:00+00:00,False,False,,,-1,False,0.10.1
Krzysztof Kalinowski,2015-09-03T06:31:44.967Z,lib12 is set of useful classes and extension created for .net,lib12,False,2017-09-19T18:09:22.953+00:00,True,False,lib12 is set of useful classes and extension created for .net,,1816,False,1.2.0
Daniel Little,2015-09-03T03:13:12.597Z,"Simple, bus style mediator for .NET",Enexure.MicroBus.InfrastructureContracts,False,2017-10-08T02:49:38.203+00:00,True,False,,"MicroBus,Bus,Mediator,Contracts",5116,False,2.3.0.43
"Microsoft Open Technologies,Inc.",2015-09-02T17:50:25.157Z,Microsoft.IdentityModel.Logging,Microsoft.IdentityModel.Logging,True,2018-02-08T23:37:45.26+00:00,True,False,,,6652786,True,1.0.0-beta7-208241120
Microsoft,2015-09-02T17:13:40.047Z,ASP.NET 5 in memory cache abstractions.,Microsoft.Framework.Caching.Abstractions,True,2015-10-15T08:56:42.113-07:00,True,False,,,371110,True,1.0.0-beta7
Jason Jarrett,2015-09-02T18:03:08.84Z,TypeScript Definitions (d.ts) for bowser. Generated based off the DefinitelyTyped repository [git commit: c468b1b481346cc2b440e18d77b94ec6d4c112cb]. http://github.com/DefinitelyTyped,bowser.TypeScript.DefinitelyTyped,False,2016-12-13T22:35:20.857-08:00,True,False,,"TypeScript,JavaScript",11864,False,0.0.2
Jason Jarrett,2015-09-02T18:13:03.753Z,TypeScript Definitions (d.ts) for sinon-chrome. Generated based off the DefinitelyTyped repository [git commit: c468b1b481346cc2b440e18d77b94ec6d4c112cb]. http://github.com/DefinitelyTyped,sinon-chrome.TypeScript.DefinitelyTyped,False,2016-03-22T12:55:16.09-07:00,True,False,,"TypeScript,JavaScript",713,False,0.0.2
Microsoft,2015-09-02T16:58:37.993Z,Razor is a markup syntax for adding server-side logic to web pages. This package contains the Razor parser and code generation infrastructure.,Microsoft.AspNet.Razor,True,1900-01-01T00:00:00+00:00,False,False,,,39486402,True,4.0.0-beta7
Onur,2015-09-02T23:08:25.97Z,ShipOS.Security Class Library,ShipOS.Security,False,1899-12-31T16:00:00-08:00,False,False,,,-1,False,1.0.0.3
Vladislav Borovikov,2014-10-22T05:27:12.443Z,"VividKit MVVM and CQRS Toolkit for desktop apps, Windows Phone apps, and Windows Store apps",VividKit.Desktop,False,1899-12-31T16:00:00-08:00,False,False,,"mvvm,cqrs,wpf,winforms,aspnet,aspnetmvc",-1,False,1.82.0
Mackey Kinard,2015-09-02T21:48:50.383Z,AjaxGateway.Net - Web Application Toolkit - Core Runtime - 1.0.0.105,AjaxGateway.Net.Core,False,2016-02-21T11:13:31.41+00:00,True,False,AjaxGateway.Net.Core - The Core Runtime module allows for the development of back-end high performance AJAX-RPC 1.0 remote procedure call services.,"Ajax,Gateway,DuoCode,Remoting,OWIN,REST,JSON,RPC,XML",15062,False,1.0.0.105
IntelliFactory,2015-09-02T18:46:43.86Z,WebSharper Warp,WebSharper.Warp,False,2017-09-07T16:27:33.397+00:00,True,False,,,5157,False,3.4.19.46
