authors,created,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
Justin Maier,2014-09-06T17:57:11.017Z,"A handy wrapper for SignalR Hubs. Just specify the hub name, listening functions, and methods that you're going to use.",AngularJs.SignalR.Hub,False,2017-06-11T20:55:39.13+00:00,True,False,Handy AngularJS factory for SignalR Hubs,"angularjs,angular,signalr,jquery",70617,False,1.2.0
Eikon .NET SDK team,2014-09-21T12:46:09.833Z,Client proxy/stubs. This package is not intended to be directly included in a project.,ThomsonReuters.Udap.Ipc.Signed,False,1899-12-31T16:00:00-08:00,False,False,Client proxy/stubs. This package is not intended to be directly included in a project.,,-1,False,2.4.1
Appium Commiters,2014-09-16T18:58:43.897Z,Selenium Webdriver extension for Appium.,Appium.WebDriver,False,2018-01-15T21:47:41.967+00:00,True,False,,"Appium,Webdriver,device,automation",225886,False,1.2.0.2
Eric Coffman & Jeffrey Palermo,2014-09-18T18:52:25.057Z,Command line database change management tool.  And a drop-in replacement for the Tarantino database deployer.,AliaSQL,False,2016-03-18T03:59:16.87+00:00,True,False,Command line database change management tool that is a drop in replacement for Tarantino. Works with SQL Server 2005-2014,"Database,change,management,tarantino,migration,migrations,deploy,deployer",11026,False,1.2.0.918
mattiaerre,2014-09-02T12:12:12.38Z,easy domain events,EasyDomainEvents,False,2014-10-20T03:31:08.47-07:00,True,False,,,902,False,0.1.0
jramaiya,2014-09-15T05:59:46.083Z,Rtf To Html Using Devexpress,RtfToHtmlWithDevexpress,False,2014-09-14T22:59:46.147-07:00,True,False,Rtf To Html Using Devexpress,"devexpress,asp.netmvc,asp.net",688,False,1.0.0
"Meysam Khoshbakht,Ali Kouroshfar",2014-08-31T09:21:33.29Z,"jQuery UI is an open source library of interface components — interactions, full-featured widgets, and animation effects — based on the stellar jQuery javascript library . Each component is built according to jQuery's event-driven architecture (find something, manipulate it) and is themeable, making it easy for developers of any skill level to integrate and extend into their own code.",jQuery.UI.Themes.Blitzer,False,1900-01-01T00:00:00+00:00,False,False,,"jQuery,jQueryUI,plugins,themes,Blitzer",-1,False,1.11.1
"Dinh Doan Van Bien,Vladimir Keleshev",2014-09-17T21:03:22.84Z,"docopt.net is the .net version of the docopt python beautiful command line parser.  docopt.net helps you define an interface for your command-line app, and automatically generate a parser for it. docopt.net is based on conventions that have been used for decades in help messages and man pages for program interface description.  Interface description in docopt.net is such a help message, but formalized. Check out http://docopt.org for a more detailed explanation.

Quick example:  
   var arguments = new Docopt().Apply(""Usage: prog [-a] [-b] FILE"", args);
   if (arguments[""-a""].IsTrue) { ... }
",docopt.net,False,2016-08-13T19:42:43.343+00:00,True,False,A command-line interface description language and parser that will make you smile.,"parser,command,line,argument,option,library,syntax,shell,beautiful,posix,python,console,command-line,docopt",25784,False,0.6.1.6
Morten Fæster,2014-09-19T12:01:18.797Z,Representation and serialization of user deltas as it is exposed on the message queue.,JpPolitikensHus.MedieLogin.Sso.UserDelta,False,2018-04-11T13:37:16.403+00:00,True,False,,"SSO,Medielogin",4380,False,0.6.0.118
"MCNEXT,Guillaume Leborgne",2014-09-11T15:19:05.997Z,Control to display items in a grid way (horizontal or vertical). Supports several layout options,WinJSContrib.Grid,False,2015-02-05T03:25:48.87-08:00,True,False,,"WinJS,HTML5,WinRT,8.1,Windows,Phone,WindowsPhone,UniversalApps",3080,False,1.0.0.11
Softwarehuset,2014-09-15T11:44:03.247Z,"Nexmo Client is a library containing sync and async methods for communicating with Nexmo Rest API. 

This library is licensed under GPLv3. For Contribution feel free to contact us at https://www.softwarehuset.com

Documentation can be found her: 
https://www.softwarehuset.com/documentation/nexmoclient/",Softwarehuset.NexmoClient,False,2014-09-18T00:27:46.377-07:00,True,False,Nexmo Client is a library containing sync and async methods for communicating with Nexmo Rest API. ,,1628,False,1.0.1
Hans Wolff,2014-09-18T08:21:55.65Z,Lightweight .NET in-memory message queue that uses TCP/InProc transport,RedFoxMQ,False,2014-09-25T23:40:11.29-07:00,True,False,RedFoxMQ is a lightweight .NET in-memory message queue that uses a simple TCP or InProc transport. It is fairly low-level and provides full control over message serialization / deserialization.,"redfoxmq,message,queue,mq,memory,lightweight",8736,False,0.17.0
Dirk Lemstra,2014-09-07T18:40:41.307Z,ImageMagick is a powerful image manipulation library that supports over 100 major file formats (not including sub-formats). With Magick.NET you can use ImageMagick without having to install ImageMagick on your server or desktop. Visit https://magick.codeplex.com/documentation before installing to help you decide the best version.,Magick.NET-Q8-x64,False,2018-03-11T22:33:02.687+00:00,True,False,A .NET API to the ImageMagick image-processing library for Desktop and Web.,"ImageMagick,Magick.NET",43376,False,7.0.0.3
majian,2014-09-17T08:10:33.847Z,微信Api、用于获取用户基本信息、设置开发者接口、获取开发者凭据、获取关注信息。,WeiXinApi,False,2015-02-11T17:00:17.747-08:00,True,False,,"PublicPlatformApi,WeiXinApi",1996,False,1.0.0.1
