authors,created,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
Remo Gloor,2014-11-30T10:24:28.473Z,Extension for Ninject providing integration with ASP.NET MVC WebAPI 2 WebHost,Ninject.Web.WebApi.WebHost,True,2017-10-23T15:18:21.257+00:00,True,False,Extension for Ninject providing integration with ASP.NET MVC WebAPI 2 WebHost,"Ninject,ioc,di,web,mvc,api,webhost",499454,False,3.2.4-unstable-001
SelectedItemsSynchronizer contributors,2014-11-30T11:28:05.293Z,Facilitates two-way binding of the readonly MultiSelector.SelectedItems property in ListBox/ListView on WPF. There's also a working prototype/example for binding Calendar.SelectedDates using a similar mechanism.,SelectedItemsSynchronizer,False,2015-09-26T03:38:48.137-07:00,True,False,,"SelectedItems,WPF,binding,ViewModel,MVVM,multiselector,selector,ListView,ListBox",6496,False,0.3.4
ALTA Software,2014-12-01T11:57:11.887Z,Extension methods for .Net,Next,False,2018-02-14T13:46:28.657+00:00,True,False,,,2235,False,1.0.0.1
jesperbjensen,2014-11-30T16:33:28.47Z,Provides a Ninject container adapter for Rebus,Rebus.Ninject,False,2017-08-15T22:43:09.053+00:00,True,False,,"rebus,ninject,di,dependencyInjection,ioc,inversionOfControl",66613,False,0.74.0
Google Inc.,2014-11-30T23:58:48.77Z,"Google APIs Client Library for working with Adsense v1.2.
          Supported Platforms:

          - .NET Framework 4 and 4.5

          - Windows Store apps

          - Windows Phone 8 and 8.1

          - Portable Class Libraries",Google.Apis.AdSense.v1_2,False,2016-09-14T01:22:05.323-07:00,True,False,,Google,19977,True,1.9.0.1390
Evgeny Komarevtsev,2014-11-30T10:50:40.183Z,MongoDB transport for Idecom.Bus,Idecom.Bus.Transport.MongoDB,False,2015-03-05T23:44:32.19-08:00,True,False,,,3721,False,1.0.9
Media Browser Team,2014-12-01T04:43:57.347Z,Contains common model objects and interfaces used by all Media Browser solutions.,MediaBrowser.Common,False,2018-04-14T14:59:42.14+00:00,True,False,,,143598,False,3.0.511
Joel Verhagen,2014-11-30T23:02:20.78Z,General purpose building blocks for your .NET projects... and the kitchen sink.,Knapcode.KitchenSink,False,2014-12-28T20:00:33.897-08:00,True,False,,,3190,False,1.1.0
Tim Long,2014-11-30T14:43:32.467Z,"Contains motor drivers for stepper, D.C. and servo motors and works with popular arduino
          shields such as those from Sparkfun and Adafruit.",TA.NetMF.MotorControl,True,2015-03-18T22:36:51.517-07:00,True,False,A collection of motor drivers and utilities for Netduino targetting .Net MicroFramework 4.3+,"netduino,NetMF,MicroFramework,motor,stepper,c#",4345,False,0.1.3-Beta42
Andrew Simpson,2014-12-01T01:25:31.807Z,"WebSharper bindings for Angular, based on the DefinitelyTyped definitions",ellipsoid.org.SharpAngles,False,2015-05-14T20:49:06.35-07:00,True,False,,"f#,fsharp,websharper,angular,angularjs,angular-mocks,angular-resource,angular-route",4674,False,0.0.10
OElite Limited,2014-11-30T09:26:23.743Z,Common Library for OElite Platform based application development,OElite.Common,False,1899-12-31T16:00:00-08:00,False,False,,oelite,-1,False,2.9.6
Outercurve RIA Services,2014-12-01T04:08:40.177Z,OpenRiaServices.LinqToSql provides the LinqToSqlDomainService<T> class which can be used to create Domain Service classes for use with a DataContext class from Linq to Sql.,OpenRiaServices.LinqToSql,False,2018-03-04T21:55:33.323+00:00,True,False,Open RIA Services - Linq to Sql (DataContext) support with LinqToSqlDomainService.,"WCF,RIA,Services,RIAServices,LinqToSql,OpenRIAServices",2172,True,4.4.0
Andreas Grimme,2014-11-30T14:19:56.843Z,Collection of general purpose .NET utility classes,sidi-util,False,2017-12-08T04:02:12.64+00:00,True,False,,,37650,False,3.0.0.8
Patricio Zavolinsky,2014-11-30T18:18:57.043Z,Autocore is a pre-configured application core designed for building declarative modular applications. This is an integation package to use Autocore with ASP.NET MVC.,Autocore.Mvc,False,2015-02-22T09:46:41.383-08:00,True,False,,,1451,False,1.2.2
