authors,created,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
Nathan Alden Sr.,2013-03-11T04:24:49.043Z,"JuniorRoute is the easy-to-learn, easy-to-use routing framework for .NET. This package provides a framework for bundling and minification of CSS and JavaScript assets.",JuniorRoute.Assets,False,2013-11-12T19:38:17.743-08:00,True,False,,Junior,3446,False,4.0.0
rasmus,2013-03-11T06:15:08.793Z,"ALPHA version!

This package contains Log4Net appenders for LogReceiver, which is still in its VERY early phase of development.

Contains the following appenders:
 - LogReceiver.Senders.Log4NetAppenders.LogReceiverDotNetAppender
 - LogReceiver.Senders.Log4NetAppenders.LegacyTcpAppender
 
 See http://logreceivecr.net/Documentation/Log4Net for documentation.",LogReceiver.Senders.Log4NetAppenders,False,1899-12-31T16:00:00-08:00,False,False,,,-1,False,0.16.5.216
NServiceBus Ltd,2013-03-11T21:11:26.9Z,Azure support for NServicebus,NServiceBus.Azure,True,2017-02-27T15:06:56.187-08:00,True,False,,"nservicebus,servicebus,msmq,cqrs,publish,subscribe",153360,False,4.0.0-unstable2850
Carl Cubillas,2013-03-10T17:04:31.863Z,Implementation of data patterns using Telerik OpenAccess,Cubski.Data.Infrastructure.OpenAccess,False,2013-03-10T10:47:27.05-07:00,True,False,,"repository,unitofwork,patterns,telerik,openaccess",1374,False,1.0.0
Tim McCall,2013-03-11T18:46:18.637Z,Core functionality for all AttributeRouting packages.,AttributeRouting.Core,False,2013-03-12T14:07:13.81-07:00,True,False,,"attribute,routing,route,asp.net,webapi,web,api,selfhost,self,host",448169,False,3.5.4
kc185045,2013-03-11T16:45:45.823Z,This is for payment transaction,PaymentTXFeature,False,1899-12-31T16:00:00-08:00,False,False,,,-1,False,1.0.0
Mark Woodhall,2013-03-11T20:51:26.653Z,A an entension to MFlow.Core to load in validation configurations from Xml.,MFlow.Loaders.Xml,False,2014-05-10T03:17:00.767-07:00,True,False,A an entension to MFlow.Core to load in validation configurations from Xml.,,2768,False,2.12.0
"10gen,Inc.",2013-03-11T03:02:08.17Z,"MongoDB  is a scalable, high-performance, open source NoSQL database. Written in C++, MongoDB features:

Document-Oriented Storage »
  JSON-style documents with dynamic schemas offer simplicity and power.
Full Index Support »
  Index on any attribute, just like you're used to.
Replication & High Availability »
  Mirror across LANs and WANs for scale and peace of mind.
Auto-Sharding »
  Scale horizontally without compromising functionality.
Querying »
  Rich, document-based queries.
Fast In-Place Updates »
  Atomic modifiers for contention-free performance.
Map/Reduce »
  Flexible aggregation and data processing.
GridFS »
  Store files of any size without complicating your stack.
Commercial Support »
  Enterprise class support, training, and consulting available.",Mongodb,False,1899-12-31T16:00:00-08:00,False,False,,"mongodb,mongo,nosql,c#",-1,False,1.7.1
Paul Knopf,2013-03-10T23:47:40.217Z,"An Twitter Bootstrap implementation of N2CMS with widgets/components from TBS. This also serves as a base project for extensions (blog, podcast, etc).",N2Bootstrap,False,2013-03-10T16:47:40.217-07:00,True,False,,,4449,False,1.0.0.15
Mark Woodhall,2013-03-11T20:51:23.717Z,A an entension to MFlow.Core to load in validation configurations from Vml.,MFlow.Loaders.Vml,False,2014-05-10T03:16:49.53-07:00,True,False,A an entension to MFlow.Core to load in validation configurations from Vml.,,2781,False,2.12.0
GeertvanHorrik,2013-03-10T19:21:22.07Z,Gyroscope service for Catel to use the gyroscope as a service in MVVM. Also contains a unit test version to simulate the gyroscope.,Catel.MVVM.Services.Gyroscope,True,2013-10-18T04:22:20.863-07:00,True,False,,"mvvm,catel,gyroscope,services,wp7,wp,windows,phone",24982,True,3.4.1303102009-beta
Daniel Plaisted,2013-03-10T14:03:38.463Z,"PCL Storage provides a consistent, portable set of local file IO APIs for .NET, Windows Phone, Windows Store, and Silverlight.  This makes it easier to create cross-platform .NET libraries and apps.",PCLStorage,True,2015-01-18T10:37:27.577-08:00,True,False,"PCL Storage provides a consistent, portable set of local file IO APIs across .NET platforms.","io,storage,portable,pcl",704302,False,0.1.1-pre
