authors,created,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
Jeff Purcell,2015-04-09T20:07:26.513Z,Adds built-in CRUD functionality to existing Asp.Net Mvc applications,Psns.Common.Mvc.Crudified,True,2015-05-01T16:21:18.27-07:00,True,False,,"PSNS,mvc4,mvc5,asp.net,mvc,AspNetMvc,theme,automation,crud",2634,False,2.2.0-rc1
Maksim Volkau,2015-04-10T07:35:01.64Z,DryIoc extension for ASP.NET MVC,DryIoc.Mvc,True,2017-04-04T01:57:17.627-07:00,True,False,,"Web,ASP,MVC,Extension,IoC,Container,Inversion-of-Control,DI,Dependency-Injection,DRY,DryIoc",22647,False,2.0.0-preview252
Bret Copeland,2015-04-10T02:10:36.497Z,A thread-safe C# .NET client for reporting metrics to Bosun (Time Series Alerting Framework).,BosunReporter,True,2017-09-26T20:18:23.21+00:00,True,False,,"Bosun,Time,Series,Alerting",11169,False,2.0.2-unstable44
Simple Injector Contributors,2015-04-09T18:48:50.007Z,"The Lifetime Scoping package adds an advanced new lifestyle called 'Lifetime Scope', which allows instances to live within an explicitly defined thread-specific scope and get disposed when this scope ends.
    ",SimpleInjector.Extensions.LifetimeScoping,True,2017-03-30T23:15:14.513-07:00,True,False,Lifetime scoping for Simple Injector.,"simpleinjector,architecture,dependency-injection,DI,easy,easy-to-use,Inversion-of-Control,IOC,lifestyle,lifetime,scope,scoping",207984,False,2.8.0-beta1
MobileEssentials,2015-04-09T21:24:37.017Z,A lightweight and high-performance MQTT server/broker.,Hermes.Server,False,1899-12-31T16:00:00-08:00,False,False,,"m2m,iot,sockets,mqtt",-1,False,0.2.105
Microsoft,2015-04-09T20:16:03.73Z,"Provides virtual machine and hosted service management capabilities to developers. Launch, restart, scale, and manage VMs, hosted services, virtual disks, operating system images, and more.",Microsoft.WindowsAzure.Management.Compute,False,2017-03-27T15:58:01.663-07:00,True,False,"Provides virtual machine and hosted service management capabilities to developers. Launch, restart, scale, and manage VMs, hosted services, virtual disks, operating system images, and more.","Microsoft,""Microsoft,Azure"",Azure,cloud,management,""service,management"",REST,HTTP,client,core,common,azureofficial,windowsazureofficial",334985,True,11.2.1
Stas Sultanov,2015-04-10T07:26:57.067Z,Contains types that extends .NET Framework.,SXN.Core,False,2015-11-25T08:02:14.5-08:00,True,False,,Extensions,12614,False,4.3.410.1
Dmitriy Martyscenko,2015-04-09T10:11:58.397Z,Tool for resolving umbraco`s packages.,uResolver,False,2015-04-10T07:19:56.627-07:00,True,False,,,926,False,0.1.0
Akka.NET Team,2015-04-09T22:40:52.49Z,TestKit for writing tests for Akka.NET using Visual Studio Unit Testing Framework.,Akka.TestKit.VsTest,False,2017-10-31T17:18:46.11+00:00,True,False,,"akka,actors,actor,model,Akka,concurrency,vstest,mstest",22663,False,1.0.0
Yves Reynhout,2015-04-10T09:06:14.123Z,Projac.WindowsAzure.Storage provides lightweight infrastructure for producing Windows Azure Table Storage based projections.,Projac.WindowsAzure.Storage,False,2015-05-01T03:28:31.003-07:00,True,False,,"eventsourcing,DDDesign",1382,False,0.0.123
