authors,created,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
"Sebastian Lange,Caio Proiete",2013-09-14T02:04:58.29Z,"Core library for NetOffice, the .NET Wrapper Assemblies for accessing MS Office applications: Office, Excel, Word, Outlook, PowerPoint, Access, Project, Visio. This NuGet package targets the .NET Framework 3.0",NetOffice.Core.Net30,False,2015-10-13T19:47:13.323-07:00,True,False,NetOffice - MS Office in .NET Core Library for .NET 3.0,"netoffice,netoffice.core,office,excel,word,outlook,powerpoint,access,project,visio,interop,wrapper,.net30,vsto,excel-dna",1604,False,1.6.0
Andrew Hutchinson,2013-09-06T16:33:36.377Z,"An easy way to display twitter feeds and searches in any .net project, with one nuget command and 3 appsetting changes you have access to raw json or serialized c# objects. No need for 3rd party dlls.

Please see the following URL for instructions:
    https://github.com/andyhutch77/oauthtwitterwrapper.",oAuthTwitterWrapper,False,2013-09-06T09:33:36.41-07:00,True,False,,"Twitter,TwitterFeed",4537,False,1.0.2
Casey Watson,2013-09-25T15:17:18.827Z,This library contains the base Mantle messaging components.,mantle-messaging,True,1899-12-31T16:00:00-08:00,False,False,,"Cloud,Mantle,Messaging",1599,False,1.0.3-beta
Krekkon,2013-09-02T09:31:42.957Z,NoDescription,Test1,False,1899-12-31T16:00:00-08:00,False,False,,MasterTest,-1,False,1.0.7
Gregor Pacnik,2013-09-04T13:19:20.04Z,Yet Another Logging Framework.,Yalf,False,2014-10-29T05:11:39.273-07:00,True,False,,"Logging,Framework,Stack",1781,False,0.6.5
vgaltes.com,2015-02-07T16:24:27.72Z,A tiny testing library for your StructureMap container.,IoCTesting.StructureMap,False,2015-02-08T09:50:52.99-08:00,True,False,,"Dependency_Injection,Inversion_of_Control,Testing,StructureMap",593,False,1.0.0
"Sebastian Lange,Caio Proiete",2013-09-14T03:02:08.573Z,"NetOffice PowerPoint API, the .NET Wrapper Assemblies for accessing MS Office PowerPoint. This NuGet package targets the .NET Framework 4.0",NetOffice.PowerPoint.Net40,False,2015-10-17T06:40:41.54-07:00,True,False,NetOffice - MS Office in .NET PowerPoint Library for .NET 4.0,"netoffice,netoffice.powerpoint,office,powerpoint,interop,wrapper,.net40,vsto",1581,False,1.6.0
bryan.arendt,2015-02-07T14:41:53.28Z,This installs the Scaffold Configuration,OrangeOnion.Scaffold,False,1899-12-31T16:00:00-08:00,False,False,,,-1,False,1.0.10
Darko Micic,2013-09-08T11:12:29.907Z,Extension for Data Annotations. Enables partial model validation.,DataAnnotations.PartialValidation,False,2013-09-08T04:12:29.907-07:00,True,False,See project URL for more information.,"dataannotations,validation,partialvalidation",636,False,1.0.0
Bartosz Solarski,2013-09-10T13:44:47.317Z,Description,NCodeFactory.Toolkit.Mvvm.Wpf.Mui,False,2014-05-23T02:36:42.327-07:00,True,False,,,4811,False,1.0.0
The Furry Monk,2013-09-13T07:20:08.85Z,This is the SQLite database file used by FileSage. This does not include the FileSage package.,FileSageDb,False,1899-12-31T16:00:00-08:00,False,False,This is the SQLite database file used by FileSage.,"FileSage,MIME,MIMETypes,ContentTypes,Database",-1,False,0.1.0
Marko Lahma,2013-09-09T20:02:16.92Z,Quartz.NET Scheduling Framework for .NET Platform,Quartz,False,2018-03-04T07:01:11.66+00:00,True,False,,,2633749,False,2.2.0
OrchestraDevs,2015-02-07T15:50:05.42Z,This library allows the user to create resources on a local computer and forward these to the help desk for analysis.,Orc.SupportPackage,True,2018-04-16T11:52:05.773+00:00,True,False,,"orc,support,package",4431,True,0.2.0-unstable0022
WebApiContrib Contributors,2013-08-20T20:55:27.427Z,Provides a JSONP MediaTypeFormatter implementation for ASP.NET Web API,WebApiContrib.Formatting.Jsonp,False,2015-10-13T17:55:57.3+00:00,True,False,,"webapi,webapicontrib,jsonp",234281,False,0.9.7
Feifan Tang,2013-09-11T07:29:30.003Z,Middleware that enables an application to support SinaWeibo OAuth 2.0 authentication workflow.,Microsoft.Owin.Security.SinaWeibo,True,2014-01-15T19:28:17.383-08:00,True,False,,"Microsoft,OWIN",1783,False,0.1.0-rc1
"Maarten Balliauw,Xavier Decoster",2013-04-02T07:54:18.66Z,Some useful string extensions for everyday use. Sample for the Pro NuGet 2 book by Apress.,ProNuGetStringExtensions,False,1899-12-31T16:00:00-08:00,False,False,,"string,extensions,extension,methods,truncate,apress",-1,False,1.3.0
Casey Watson,2013-09-17T16:09:23.493Z,This library contains the base Mantle messaging components.,mantle-messaging,True,1899-12-31T16:00:00-08:00,False,False,,"Cloud,Mantle,Messaging",1599,False,1.0.2-beta
ozeki,2013-09-02T13:19:31.363Z,Ozeki .NET SMS Client allows you to send and receive SMS messages through your Ozeki NG SMS Gateway with a C# application. In the following project and SDK you will be able to send/receive SMS messages and handle delivery reports.,ozeki.net.sms,False,2013-09-09T04:02:58.213-07:00,True,False,,"sms,smpp,cimd,ucp,gsm,textmessage,twilio,clickatell,bulksms,textlocal,burstsms,nexmo,mediaburst",1459,False,4.2.61
"Wiebe Tijsma,Mike Hadlow",2015-02-07T14:07:53.33Z,An adaptor to allow EasyNetQ to use Autofac as its internal IoC container,EasyNetQ.DI.Autofac,False,1900-01-01T00:00:00+00:00,False,False,,"RabbitMQ,Messaging,AMQP,REST,API,Ninject",65011,False,0.43.0.358
micahlmartin,2013-09-17T00:11:24.187Z,"GELF log4net Appender - graylog2. Compatible with versions greater than log4net 1.2.11. The existing Gelf4Net nuget package at https://www.nuget.org/packages/Gelf4Net/ has a strict dependency with log4net 1.2.11. This package removes that dependency, so you can use it with versions >= 1.2.11",Gelf4NetAppender,False,2013-09-16T17:11:24.25-07:00,True,False,,"tools,utilities",12242,False,1.2.11.8
Ettiene Mare,2015-02-07T16:11:19.097Z,This package will contain the helper classes for the caracal framework,Caracal.Web,False,1899-12-31T16:00:00-08:00,False,False,,"Angular,Web",2636,False,1.0.0.8
pynix,2013-09-25T10:07:30.74Z,"the jQuery UI flat theme,use with same version of jquery ui...",jQuery.UI.Theme.Flat,False,2013-09-25T03:07:30.74-07:00,True,False,the jQuery UI flat theme,"jQuery,jQueryUI,plugins,theme,flat",6418,False,1.10.3
"Steffen Forkmann,Mauricio Scheffer,Colin Bull",2015-02-07T15:02:35.467Z,FAKE - F# Make - is a build automation tool for .NET. Tasks and dependencies are specified in a DSL which is integrated in F#. Extensions for SQL Server,FAKE.SQL.x64,False,2018-04-15T16:42:47.723+00:00,True,False,FAKE - F# Make - Get rid of the noise in your build scripts.,"build,fake,f#",57791,False,3.15.0
Darren Cauthon,2013-09-02T21:17:20.957Z,Auto-mocking container,AutoMoq,False,2016-05-25T17:24:58.917+00:00,True,False,,"moq,unity",157205,False,1.6.2
Arthur Teplitzki,2013-09-16T16:07:20.393Z,"The rich formating power of HTML in your .NET applications without WebBrowser control or MSHTML.
WinForms controls: HtmlPanel, HtmlLabel, HtmlToolTip.
100% C# .NET 2.0, no external dependencies.",HtmlRenderer.WinForms,False,2016-11-14T14:49:48.543-08:00,True,False,The rich formating power of HTML in your .NET applications without WebBrowser control or MSHTML.,"html,renderer,control",72407,False,1.4.6.2
