authors,created,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
Carl Walsh,2015-03-16T09:40:55.597Z,Status dashboard web server,StatusServer,False,2017-04-19T23:50:35-07:00,True,False,,"Status,Dashboard",3136,False,1.0.9
Stas Sultanov,2015-03-16T13:07:26.173Z,Contains types that extends .NET Framework.,SXN.Core,False,2015-11-25T08:02:14.5-08:00,True,False,,Extensions,12614,False,4.2.316.2
OrchestraDevs,2015-03-16T15:41:41.85Z,This library provides a custom NuGet explorer manager.,Orc.NuGetExplorer,True,2018-04-16T14:56:48.99+00:00,True,False,,"orc,nuget,explorer,catel",11581,True,1.0.0-unstable0146
Daniel Lo Nigro,2014-11-03T05:40:03.793Z,"V8 support for ReactJS.NET, using ClearScript. Install this package in addition to the regular ReactJS.NET packages (eg. React.Web.Mvc4 for ASP.NET MVC 4 integration). Only works on Windows, See React.JavaScriptEngine.VroomJs for a Mono (Linux and Mac OS X) version
Please refer to project site (http://reactjs.net/) for more details, usage examples and sample code.",React.JavaScriptEngine.ClearScriptV8,False,1899-12-31T16:00:00-08:00,False,False,V8 support for ReactJS.NET,"asp.net,mvc,asp,jquery,javascript,js,react,facebook,reactjs,v8,clearscript",-1,False,1.1.3
Codigo,2015-03-16T16:23:03.933Z,Crosscutting concerns for an enterprise system,Komon.Core,False,2016-02-23T03:16:28.727-08:00,True,False,Crosscutting concerns for an enterprise system,"Crosscutting,concerns,Enterprise",9211,False,1.0.1.26
Signere.no,2015-03-16T14:10:06.68Z,"Client library to communication with Signere.no REST API.
		The library contains relevant model classes and a client class with methods to access all resources provided in the Signere.no API. 
		The client class itself is implemented from an interface to make it easily testable.
		
		All explicit communication with the API is handled internally and translated to POCO objects. 
		The client methods require certain fields from Signere.no user credentials in order to work properly. 
		To create a user account and obtain these credentials, please visit signere.no .  
		
		Also, check out the REST API documentation at Https://api.signere.no for further details about the resources that can be accessed through this library.",Unipluss.Sign.Client,False,1900-01-01T00:00:00+00:00,False,False,,"Signere,Sign,BankID,Digital,signatur,Uni,Pluss,Signere.no",243729,False,1.0.1819
CapableObjects,2015-03-16T10:09:24.213Z,Descr,EcoWindowsForms,False,2018-04-17T02:38:46.44+00:00,True,False,,"ModelDrivenDevelopment,ECO,CapableObjects",140692,False,7.0.0.7713
lukan@xknife.net; huangyang@xknife.net,2015-03-16T04:12:02.027Z,本库是基于nknife和nlog3的应用级的日志组件。这是一个面向.Net的工作组性质的综合开发库。该开发库集成了nknife工作组在研发工作过程中的大量开发经验，可以有效的提高研发效率。但因有大量开发约定并未向外发布，本库暂时仅适用于nknife工作组成员内部使用。当然，如果爱好者参考或部份使用本库，再或能提出宝贵意见或交流，nknife工作组表示谨表示诚挚的欢迎。,NKnife.NLog3,False,1900-01-01T00:00:00+00:00,False,False,,"nlog,log,logger,xknife",2027,False,15.1.1.316
Appveyor Systems Inc.,2015-03-16T08:25:00.55Z,Sample NuGet library,MyNuGetLib,True,2017-09-29T03:40:06.187+00:00,True,False,,"Tag1,Tag2",11162,False,1.0.26-rc1
par.dahlman,2015-03-15T22:46:18.23Z,"The PainlessHttp client has plugable serialzers. This is a implementation of JsonNet's popular json serializer. For more information on usage, visit the project homepage.",Painless.Serializer.JsonNet,False,2015-03-26T02:57:08.497-07:00,True,False,The PainlessHttp client has plugable serialzers. This is a implementation of JsonNet's popular json serializer.,"Painless,Serializer,JsonNet",15144,False,0.10.1
