authors,created,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
MikeRiedel,2013-08-31T17:14:01.863Z,"Storage made simple, fast and easy across platforms. Supports .NET 4 and later, Silverlight 4 and 5, Windows Store Apps, and Windows Phone 7 and later.",FreshMeat.Storage,False,2013-08-31T10:14:01.863-07:00,True,False,"Storage made simple, fast and easy across platforms. For .NET, Silverlight, Store App, Windows Phone.","storage,repository,cache,data,mapping,serialize,json,xml,datacontract,FreshMeat",697,False,1.0.9
ivelum,2013-08-31T05:57:28.457Z,Unipag SDK for .NET Framework,Unipag,False,2015-10-08T06:32:47.71-07:00,True,False,,"unipag,payments,payment-systems,ecommerce,banks,credit-cards,acquiring,online-payments",3346,False,0.2.7
Abraham Echenique Carta,2013-08-30T21:23:33.087Z,My package description.,Emoclick.Data.Community,False,1899-12-31T16:00:00-08:00,False,False,,,-1,False,1.0.2
MiYABiS,2013-09-01T13:58:45.14Z,"DI&AOP framework Moca.NET
			Office",Moca.NETOffice,True,2017-04-18T07:41:52.197-07:00,True,False,DI&AOP framework Moca.NET Office,,6844,False,1.6.0-beta66
eXpandFramework,2013-08-31T20:56:55.28Z,IO Module (Win) / eXpandFramework,eXpandIO,False,2018-04-09T16:13:40.683+00:00,True,False,IO Module (Win) / eXpandFramework,"DevExpress,eXpand,XAF,eXpressApp",38381,False,13.1.6.13
eXpandFramework,2013-08-31T13:38:26.507Z,IO Module (Win) / eXpandFramework,eXpandIO,False,2018-04-09T16:13:40.683+00:00,True,False,IO Module (Win) / eXpandFramework,"DevExpress,eXpand,XAF,eXpressApp",38381,False,13.1.6.12
eXpandFramework,2013-09-01T11:15:27.963Z,DevExpress eXpandFramework System Module,eXpandSystem,False,2018-04-09T16:22:22.08+00:00,True,False,System module,"DevExpress,eXpand,XAF,eXpressApp",39868,False,13.1.6.14
Mårten Rånge,2013-09-01T09:17:24.997Z,T4Include Templates is a set of reusable T4 templates intended to accelerate development as well as reducing maintenance cost. This package includes sample code.,T4IncludeTemplateSamples,False,2013-10-16T03:41:32.307-07:00,True,False,T4Include Templates is a set of reusable T4 templates. This package includes sample code.,"include,T4",1836,False,1.0.7
GeertvanHorrik,2013-09-01T11:27:03.51Z,"Catel.Extensions.EntityFramework5 library which provides data classes such as repositories, unit of work, DbContextManager and more.",Catel.Extensions.EntityFramework5,True,2016-11-29T13:36:06.393+00:00,True,False,,"catel,entity,framework,entityframework,EF,EF5,UnitOfWork,unit,of,work,DbContextManager,repository,repositories,database",96169,True,3.6.1309011310-beta
Maarten Balliauw,2013-08-31T09:20:37.567Z,"Dependency injection modules for Unity that can be used to integrate MvcSiteMapProvider into an existing dependency injection setup. You may customize this configuration to allow for replacement of virtually any part of MvcSiteMapProvider by implementing one of its interfaces and injecting an instance of your implementation. This package requires manual configuration to integrate with Unity, but is the least invasive option that won't bypass any existing DI bootstrapping code.",MvcSiteMapProvider.MVC3.DI.Unity.Modules,False,2015-11-13T04:06:07.2-08:00,True,False,"Dependency injection modules for Unity that can be used to integrate MvcSiteMapProvider into an existing dependency injection setup. You may customize this configuration to allow for replacement of virtually any part of MvcSiteMapProvider by implementing one of its interfaces and injecting an instance of your implementation. This package requires manual configuration to integrate with Unity, but is the least invasive option that won't bypass any existing DI bootstrapping code.","mvc,mvc3,sitemap,mvcsitemap,menu,breadcrumb,navigation,Unity,DI,IoC,dependency,injection,mvcsitemapprovider",12710,True,4.1.0
