authors,created,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
Hibernating Rhinos,2015-09-29T03:17:12.847Z,"This package includes a utility class that helps test features of RavenDB. RavenDB is a document database for the .NET platform, offering a flexible data model design to fit the needs of real world systems.",RavenDB.Tests.Helpers,True,1900-01-01T00:00:00+00:00,False,False,This package includes a utility class that helps test features of RavenDB.,"nosql,ravendb,raven,document,database,test",242371,True,3.0.3800-Unstable
gregsdennis,2015-09-28T14:48:17.847Z,"A REST client provider implementation for Manatee.Trello, backed by ASP.Net's WebApi.",Manatee.Trello.WebApi,False,2018-03-05T08:26:20.527+00:00,True,False,,"trello,rest,manatee",8633,False,1.0.1
Arx One,2015-09-28T21:34:33.003Z,"MrAdvice allows to weave aspects at build-time (just like PostSharp, but free as in free beer). Write your own aspects in the form of attributes and apply them to target methods or properties.",MrAdvice.Fody,False,2016-11-26T00:19:51-08:00,True,False,.NET build step aspect weaver,"weaver,aspect,advice,pointcut,.net,attributes,injection,pcl,portable,windows,silverlight,phone,sl5,wp8",18200,False,1.1.1
Steve Mangelschots,2015-09-28T19:41:34.283Z,"Trinity is a flexible data access tool.
It can handle Sqlserver, mySql, oledb(access)",Trinity.Base,False,2016-09-20T13:38:57.87+00:00,True,False,"Trinity is a flexible data access tool.
It can handle Sqlserver, mySql, oledb(access)

look for the Trinity Famework if you looking to create your data access layer from T4","ORM,SqlServer,Crud,ADO.NET,mysql,oledb,access",2650,False,1.0.3
Amazon Web Services,2015-09-29T04:24:02.267Z,AWS Import/Export accelerates moving large amounts of data into and out of the AWS cloud using portable storage devices for transport.,AWSSDK.ImportExport,True,2018-03-29T17:12:04.213+00:00,True,False,,"AWS,Amazon,cloud,ImportExport,aws-sdk-v3",25284,False,3.2.0-beta
Marc Plessis (Kopigi),2015-09-28T14:54:29.333Z,"Navegar vous permet, de gérer une navigation inspirée des applications Windows 8, pour WPF mais également de gérer la navigation des applications Universal Apps et Universal Windows Platform (Windows 10) en utilisant l'approche ViewModel First et non l'approche View First ,intégrée dans le Framework WinRT, le tout basé sur MVVMLight et SimpleIoc. Xamarin.Forms est également supporté",Navegar,False,2017-01-05T08:37:03.09-08:00,True,False,"Navegar vous permet de gérer la navigation d'une application WPF, les Universal Apps 8.1, les Universal Windows Platform et Xamarin.Forms en mode ViewModel First","Navigation,C#,WPF,WinRT,MVVM,MVVMLight,WP81,Universal,Apps",9790,False,4.5.8.3
Eagle Development Team,2015-06-04T22:51:19.62Z,An implementation of the Tcl scripting language.,Eagle,False,2017-11-30T11:43:13.69+00:00,False,False,,"automation,console,database,dynamic,extensibility,functional,integration,interop,interpreter,mono,msbuild,parser,plugin,powershell,reflection,scripting,sockets,tcl/tk,winforms,wix,wpf",5779,False,1.0.5633.18513
"Rick Strahl,West Wind Technologies",2015-09-29T05:25:49.06Z,"This project is the Web Starter project for Westwind.Globalization.Web. It includes a few sample resources you can use to verify that the dbResource provider is working and allows you to play with a sample page. It's recommended you start with this .Starter NuGet package - you can remove it after you are up and running.

	This library provides the ASP.NET specific components to the Westwind.Globalization library. It contains the ASP.NET Resource Providers (DbResourceSimpleProvider, DbResourceProvider), the JavaScript Resource Handler to serve ASP.NET resources to JavaScript client, the on-line Resource editor to allow editing of data resources in real time. This library also provides the integration with WebForms using the resource control and dynamic icons.	
	
	This library is required for using Westwind.Globalization in most ASP.NET Web Projects. MVC projects can safely remove the Westwind.Web.Forms assembly from the distribution.",Westwind.Globalization.Web.Starter,False,2018-01-24T10:50:09.913+00:00,True,False,Database Resource Localization for ASP.NET Web applications Starter Web that includes sample resources and test pages.,"Localization,Translation,Globalization,Resources",6410,False,2.2.1
supportadmin,2015-09-28T19:45:51.41Z,"Trinity is a flexible data access tool.
It can handle Sqlserver, mySql, oledb(access)",Trinity.MsSql,False,2016-09-20T13:47:18.67+00:00,True,False,"Trinity is a flexible data access tool.
It can handle Sqlserver, mySql, oledb(access)

look for the Trinity Famework if you looking to create your data access layer from T4","ORM,SqlServer,Crud,ADO.NET,mysql,oledb,access",1530,False,1.0.0
Amazon Web Services,2015-09-29T04:25:30.423Z,"Amazon SimpleDB is a highly available, scalable, and flexible non-relational data store that enables you to store and query data items using web services requests.",AWSSDK.SimpleDB,True,2018-03-29T17:24:00.03+00:00,True,False,,"AWS,Amazon,cloud,SimpleDB,aws-sdk-v3",58190,False,3.2.0-beta
4 Roads Ltd,2015-09-28T18:38:42.647Z,Library of common code for use with Telligent Community platform,FourRoads.Common.TelligentCommunity,False,1900-01-01T00:00:00+00:00,False,False,,utility,1107,False,1.0.0
Rob Lans,2015-09-28T19:58:57.45Z,ZWave4Net is a .NET library that interfaces with the Aeotec / Aeon Labs Z-Stick,ZWave4Net,False,2018-01-10T15:33:42.4+00:00,True,False,,,10141,False,1.0.0.68
Eagle Development Team,2015-07-01T06:14:03.113Z,An implementation of the Tcl scripting language.,Eagle.CLRv4,False,2017-11-30T11:48:24.967+00:00,False,False,,"automation,console,database,dynamic,extensibility,functional,integration,interop,interpreter,mono,msbuild,parser,plugin,powershell,reflection,scripting,sockets,tcl/tk,winforms,wix,wpf",1623,False,1.0.5633.18513
VTEX Lab,2015-09-28T22:33:24.267Z,Client for VTEX Apps API,Vtex.Apps.Client,False,2016-07-08T11:57:48.39-07:00,True,False,,"vtex,apps,client",5239,False,0.3.1
Carlos Martins Rodrigues,2015-09-28T13:14:53.35Z,This is the .NET Client for accessing the IBM Connections API.,IBMConnections-API-Wrapper,False,1899-12-31T16:00:00-08:00,False,False,,,-1,False,1.0.1
Rafał Sawicki,2015-09-28T16:37:19.67Z,Firebird adapter for Simple.Data framework,Simple.Data.Firebird,False,2015-10-29T09:57:53.453+00:00,True,False,,"firebird,database,data,ado,.net40",1412,False,1.0.0
Steve Mangelschots,2015-03-15T18:04:43.473Z,Create your data access layer the way you want to.,TrinityFramework,False,1899-12-31T16:00:00-08:00,False,False,The Trinity Framework lets you create database first models via T4 from a unit test project. And makes user of the Trinity Orm as your data access layer,"ORM,Data,access,SqlServer,T4,Visual,Studio,ADO.NET,mysql,oledb",-1,False,1.0.0
cdmdotnet Limited,2015-09-28T21:02:28.63Z,Components for implementing the I.O.C. via Ninject for the Cqrs package,Cqrs.Ninject,False,2018-03-29T02:25:08.757+00:00,True,False,,,51783,False,1.601.725
cdmdotnet Limited,2015-09-28T23:05:38.44Z,Components for implementing the I.O.C. via Ninject for using services with WCF,Cqrs.Ninject.ServiceHost,False,2018-03-29T02:28:51.443+00:00,True,False,,,18006,False,1.601.727
Amazon Web Services,2015-09-29T04:22:24.207Z,AWS Data Pipeline is a managed extract-transform-load (ETL) service that helps you reliably and cost-effectively move and process data across your on-premise data stores and AWS services.,AWSSDK.DataPipeline,True,2018-03-29T17:06:31.277+00:00,True,False,,"AWS,Amazon,cloud,DataPipeline,aws-sdk-v3",26056,False,3.2.0-beta
Paket team,2015-09-28T16:55:46.707Z,A package dependency manager for .NET with support for NuGet packages and GitHub repositories.,Paket.Core,False,2018-04-17T08:54:04.56+00:00,True,False,A package dependency manager for .NET with support for NuGet packages and GitHub repositories.,"nuget,bundler,F#",293543,False,2.4.8
cdmdotnet Limited,2015-09-28T21:02:08.13Z,Uml templates and a Visual Studio VISX profile package for the lightweight CQRS framework. Using this package you can generate much of the boiler plate code involved in implementing a CQRS project.,Cqrs.Modelling,False,2018-03-29T02:24:22.753+00:00,True,False,,,46070,False,1.601.725
cdmdotnet Limited,2015-09-28T23:00:59.85Z,Components for using the Azure ConfigurationManager for the Cqrs package,Cqrs.Azure.ConfigurationManager,False,2018-03-29T02:22:37.65+00:00,True,False,,,29927,False,1.601.727
OpenFin Inc,2015-09-28T22:31:53.937Z,OpenFin Desktop Runtime .Net Adapter,OpenfinDesktop,False,1900-01-01T00:00:00+00:00,False,False,,"OpenFin,FinTech",10456,False,4.40.7.1
Eirik Tsarpalis,2015-09-28T17:08:39.857Z,A declarative command line and XML configuration parser for F# applications.,Argu,False,2018-03-06T22:51:43.72+00:00,True,False,A declarative command line and XML configuration parser for F# applications.,"F#,argument,parser",217994,False,1.1.0
karlen,2015-09-28T22:46:19.657Z,This package enables .NET projects to use atomic primitives.,System.Threading.Atomics,True,2016-08-14T19:55:02.48+00:00,True,False,,"atomics,threading",2673,False,1.0.80-rc1
"Philip Hazel,Zoltan Herczeg,Lucas Trzesniewski",2015-09-28T13:26:29.853Z,PCRE.NET is a .NET wrapper for the PCRE library. The goal of this project is to bring most of PCRE's features for use from .NET applications with as little overhead as possible.,PCRE.NET,False,2018-02-18T22:47:11.49+00:00,True,False,Perl Compatible Regular Expressions for .NET,"PCRE.NET,PCRE,Perl,Regex,Regexp,Regular-Expressions,Text",4273,False,0.6.0
oskar@gewalli.se,2015-09-28T19:26:57.857Z,"Named after the fish: Zander. It's a small library to ease with parsing structured blocks of information
within a 2-dimensional matrix of information. Typically you get this sort of information from report generators.
You might still want to extract this information programmatically, thus the need for the fish.",Zander,False,2015-10-04T03:31:00.403-07:00,True,False,"Small library to extract information out of matrix blocks (read matrix data from excel, csv)",,2148,False,2.1.0
Microsoft,2015-09-29T00:06:10.22Z,Description,FsControl.BaseLib,True,1899-12-31T16:00:00-08:00,False,False,,,-1,False,2.0.0-CI00014
Carlos G. Sarmiento,2015-09-29T03:23:26.317Z,The dynamic configuration manager for .NET,DynamiConf,False,2015-10-05T12:51:18.13-07:00,True,False,,"Configuration,Dynamic,DynamiConf,Conf,AppSettings,EnvironmentVar",1987,False,0.2.4.1
Steve Mangelschots,2015-09-28T19:12:49.447Z,"Trinity is a flexible data access tool.
It can handle Sqlserver, mySql, oledb(access)",Trinityorm,False,1899-12-31T16:00:00-08:00,False,False,"Trinity is a flexible data access tool.
It can handle Sqlserver, mySql, oledb(access)

look for the Trinity Famework if you looking to create your data access layer from T4","ORM,SqlServer,Crud,ADO.NET,mysql,oledb,access",-1,False,1.0.3
Steve Mangelschots,2015-04-11T09:37:34.437Z,Create your data access layer the way you want to.,TrinityFramework,False,1899-12-31T16:00:00-08:00,False,False,The Trinity Framework lets you create database first models via T4 from a unit test project. And makes user of the Trinity Orm as your data access layer,"ORM,Data,access,SqlServer,T4,Visual,Studio,ADO.NET,mysql,oledb",-1,False,1.0.2
Scott Lance,2015-09-28T20:59:18.247Z,PaySimple SDK is a fully asyncronous and validatable SDK designed around the PaySimple API v4,PaySimpleSdk,False,2018-02-09T20:13:14.727+00:00,True,False,,PaySimple,3760,False,1.0.4
