authors,created,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
Orcomp,2013-12-30T21:04:36.54Z,Allows you to easily extract the properties belonging to a class using a fluent interface,Orc.FluentTypeFilter,False,1899-12-31T16:00:00-08:00,False,False,,fluent,-1,False,1.0.0
"sidlovskyy,bawr,thcristo,ziez,Orcomp",2014-02-28T04:47:20.25Z,The Orcomp library is used to support competitions on the Operations Research Competition blog (http://orcomps.blogspot.com.au/) as well as provide a structured playground for experimenting with new algorithms and data structures.,Orc,False,1899-12-31T16:00:00-08:00,False,False,,"wpf,silverlight,orcomp,competitions",-1,False,1.0.0
Simple Injector Contributors,2015-07-17T09:56:48.167Z,"The Execution Context Scoping package adds an advanced new lifestyle called 'Execution Context Scope', which allows instances to live within an explicitly defined execution context scope (or logical call context) and get disposed when this scope ends.",SimpleInjector.Extensions.ExecutionContextScoping,False,2017-03-30T23:15:02.747-07:00,True,False,Execution context scoping for the Simple Injector Inversion of Control library.,"simpleinjector,architecture,dependency-injection,DI,easy,easy-to-use,Inversion-of-Control,IOC,lifestyle,execution,context,scope,scoping,logical,call,async,await",949696,False,2.8.3
Momchil Marinov,2015-07-17T09:17:44.84Z,"Portkit is a set of .NET Portable Class Libraries (PCL) assemblies. The general purpose of this toolkit is to provide the developer community with a set of components for cross-platform development of .NET Framework apps. Portkit releases include open source code, documentation and sample projects.",Portkit.ComponentModel,False,2015-09-30T17:41:53.233+00:00,True,False,,,2861,False,1.1.0
James Craig,2015-07-17T04:59:47.907Z,"Craig's Utility Library is one of the largest collections of utility classes and extension methods for .Net. It includes code to help with tasks including encryption, compression, serialization, file management, email, image manipulation, SQL, various file formats (CSV, iCal, etc.), randomization, validation, math related classes, various data types, reflection, code gen, events, code profiling, etc.",CraigsUtilityLibrary-Documentation,True,2016-08-22T09:46:49.98-07:00,True,False,This is the basic documentation for Craig's Utility Library,"utility,utilities",30266,False,4.0.283-beta
Søren Laurits Nielsen (sln@delegate.dk),2015-07-17T07:56:07.317Z,Configures a project to automatically compile all less files to css during build. No manual setup required and no dependencies added to your project,Delegate_LessBuilder,False,2015-08-28T05:04:33.72-07:00,True,False,Add auto build for .less files,"Less,Build,Delegate,MSBuild,VisualStudio",1049,False,1.1.0
Jesse,2015-07-17T06:05:01.493Z,This is the Basyl Asymmetric Key Generator.,BasylRSA,False,1899-12-31T16:00:00-08:00,False,False,,,-1,False,1.0.0
Maarten Balliauw,2015-07-17T08:43:38.177Z,Simple Oauth2 client.,WindowsAzure.Acs.Oauth2.Client,False,2018-03-19T19:47:37.08+00:00,True,False,Simple Oauth2 client.,"oauth,oauth2,acs,windowsazure,azure,access,control,service,wif,api,rest,authorization,authorize",22356,False,1.1.63
Jesse,2015-07-17T06:05:01.493Z,This is the Basyl Asymmetric Key Generator.,BasylRSA,False,1899-12-31T16:00:00-08:00,False,False,,,-1,False,1.0.0
Simple Injector Contributors,2015-07-17T09:48:57.07Z,The Simple Injector WCF Integration package adds a ServiceHost and ServiceHostFactory to allow dependency injection on WCF service types.,SimpleInjector.Integration.Wcf,False,2018-04-15T09:24:29.27+00:00,True,False,Integration package for WCF applications.,"simpleinjector,architecture,dependency-injection,DI,easy,easy-to-use,Inversion-of-Control,IOC,per-web-request,web,wcf,integration",127391,False,2.8.1
"Maarten Balliauw,Xavier Decoster",2012-07-24T09:18:40.203Z,"Manage NuGet package sources from the NuGet PowerShell Console. Allows you to add, remove and update package sources.",ManagePackageSource,False,1899-12-31T16:00:00-08:00,False,False,,,3280,False,0.1.0.14
MvvmCross,2015-07-17T11:09:10.33Z,This package contains the 'Droid Fragment' assemblies for Android Honeycomb or later for MvvmCross v3 - Hot Tuna. This and other packages are currently under development...,MvvmCross.HotTuna.Droid.FullFragging,True,1899-12-31T16:00:00-08:00,False,False,,,-1,False,4.0.0-alpha6
Orcomp,2014-02-05T03:05:35.613Z,Allows you to easily extract the properties belonging to a class using a fluent interface,Orc.FluentTypeFilter,False,1899-12-31T16:00:00-08:00,False,False,,fluent,-1,False,1.0.1
MvvmCross,2015-07-17T11:28:29.983Z,This package contains the 'ThreadUtils' plugin for MvvmCross v3 - Hot Tuna. This and other packages are currently under development...,MvvmCross.HotTuna.Plugin.ThreadUtils,True,1899-12-31T16:00:00-08:00,False,False,,"mvvm,mvvmcross,xamarin,monodroid,Xamarin.iOS10,wpf,windows8,winrt,netcore,wp,wpdev,windowsphone",-1,False,4.0.0-alpha6
Simple Injector Contributors,2015-07-17T09:56:48.167Z,"The Execution Context Scoping package adds an advanced new lifestyle called 'Execution Context Scope', which allows instances to live within an explicitly defined execution context scope (or logical call context) and get disposed when this scope ends.",SimpleInjector.Extensions.ExecutionContextScoping,False,2017-03-30T23:15:02.747-07:00,True,False,Execution context scoping for the Simple Injector Inversion of Control library.,"simpleinjector,architecture,dependency-injection,DI,easy,easy-to-use,Inversion-of-Control,IOC,lifestyle,execution,context,scope,scoping,logical,call,async,await",949696,False,2.8.3
MvvmCross,2015-07-17T11:25:14.95Z,This package contains the 'ReflectionEx' plugin for MvvmCross v3 - Hot Tuna. This and other packages are currently under development...,MvvmCross.HotTuna.Plugin.ReflectionEx,True,1899-12-31T16:00:00-08:00,False,False,,"mvvm,mvvmcross,xamarin,monodroid,Xamarin.iOS10,wpf,windows8,winrt,netcore,wp,wpdev,windowsphone",-1,False,4.0.0-alpha6
Jesse,2015-07-17T06:05:01.493Z,This is the Basyl Asymmetric Key Generator.,BasylRSA,False,1899-12-31T16:00:00-08:00,False,False,,,-1,False,1.0.0
MvvmCross,2015-07-17T09:58:28.057Z,This package contains the 'All' plugin for MvvmCross v3 - Hot Tuna. This and other packages are currently under development...,MvvmCross.HotTuna.Plugin.All,True,1899-12-31T16:00:00-08:00,False,False,,"mvvm,mvvmcross,xamarin,monodroid,Xamarin.iOS10,wpf,windows8,winrt,netcore,wp,wpdev,windowsphone",-1,False,4.0.0-alpha4
Reddoor,2015-07-17T03:27:44.277Z,"文字剖析相關的工具集, example : https://dotnetfiddle.net/WAddO8",Reddoor.TextMining.Utility,True,2015-08-04T19:26:22.383-07:00,True,False,,,4081,False,1.0.2-aplha
Simple Injector Contributors,2015-07-17T09:59:16.393Z,"The Simple Injector ASP.NET Integration package adds a lifestyle to the Simple Injector called 'Per Web Request', which allows instances to live within a single HTTP request and get disposed when the request ends.",SimpleInjector.Integration.Web,False,2018-04-15T09:24:50.96+00:00,True,False,"ASP.NET integration for Simple Injector. General integration package for web applications such as Web Forms, MVC and IIS hosted Web API projects.","simpleinjector,architecture,dependency-injection,DI,easy,easy-to-use,Inversion-of-Control,IOC,per-web-request,web,integration",802155,False,2.8.3
Tunous,2015-07-17T10:43:20.397Z,A commands extension for BotBits.,BotBitsExt.Commands,False,1899-12-31T16:00:00-08:00,False,False,,"BotBits,EverybodyEdits",-1,False,1.0.7
Ivan Zlatanov,2015-07-17T09:48:43.937Z,"Reactive containers, collection and extensions.",DotNetEx.Reactive,False,2016-02-02T00:52:18.383-08:00,True,False,,".NET,Reactive",9804,False,1.0.4
Luciano Rasente,2015-07-17T02:47:00.64Z,Clases comunes para ayudar a proyectos.,CSCommon,False,2018-02-28T23:44:34.33+00:00,True,False,Clases comunes para ayudar a proyectos.,,3922,False,1.0.0.11
Tunous,2015-07-17T10:37:34.563Z,A sql database extension for BotBits.,BotBitsExt.Storage,False,1899-12-31T16:00:00-08:00,False,False,,"BotBits,EverybodyEdits",-1,False,1.0.8
