authors,created,days_abandoned,days_alive,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
,,-1,-1,,Huitester001,,,,True,,,,,1.23.0
DlhSoft,2014-01-10T19:19:24.057Z,463,1561,"Task hierarchy and resource scheduling components for WPF and .NET 4: Gantt Chart, Schedule Chart, Load Chart; Schedule editor, PERT Chart, Network Diagram. Main features: Interactive task hierarchy management, resource scheduling, resource load, and project flow charts; Task bars and dependency lines supporting drag and drop operations; Working time, scales, and zoom level customization; Project baseline visualization, critical path enumeration; Resource leveling algorithm; Data binding with high customizability; Rich user experience, customizable appearance, culture and theme awareness; Printing and image exporting; Microsoft Project® XML exporting support; Extended Model-View-ViewModel (MVVM) pattern support (Prism).",DlhSoft.ProjectManagementLibrary,False,2017-01-12T08:40:20.833-08:00,False,False,"Task hierarchy and resource scheduling components for WPF and .NET 4: Gantt Chart, Schedule Chart, Load Chart; Schedule editor, PERT Chart, Network Diagram.","Gantt,schedule,chart,project,task,management,WPF",4029,False,4.2.2.13
DlhSoft,2014-01-30T16:10:54.127Z,73,1541,"Task hierarchy and resource scheduling components for Windows® Store apps and WinRT, targeting Windows® 8/8.1 and Windows® RT: Gantt Chart, Schedule Chart. Main features: Interactive task hierarchy management and resource scheduling charts; Task bars and dependency lines supporting drag and drop operations; Working time, scales, and zoom level customization; Project baseline visualization; Rich user experience, customizable appearance; Prepared for Modern UI-style applications; Windows® 8/8.1 and RT deployment support.",DlhSoft.GanttChartModernLibrary,False,2018-02-06T17:25:06.36+00:00,False,False,"Task hierarchy and resource scheduling components for Windows® Store apps and WinRT, targeting Windows® 8/8.1 and Windows® RT: Gantt Chart, Schedule Chart.","Gantt,schedule,chart,project,task,management,WinRT",13504,False,5.0.18.2
Geeks ltd,2016-02-19T16:52:18.173Z,11,791,M# framework Mvc components.,MSharp.Framework.Mvc,False,2018-04-09T08:54:59.61+00:00,True,False,,,85249,False,2.1.0.499
,,-1,-1,,Huitester007,,,,True,,,,,1.19.0
,,-1,-1,,Huitester017,,,,True,,,,,1.28.0
,,-1,-1,,Huitester022,,,,True,,,,,1.23.0
,,-1,-1,,Huitester001,,,,True,,,,,1.11.0
,,-1,-1,,Huitester005,,,,True,,,,,1.24.0
,,-1,-1,,Huitester009,,,,True,,,,,1.30.0
NetChris,2016-02-19T17:42:59.993Z,43209,791,OWIN middleware to provide a well-known self-test URL on the application.,NetChris.Web.SelfTest,False,1900-01-01T00:00:00+00:00,False,False,,"OWIN,self-test,diagnostics",2100,False,0.1.49
Talles L <talleslasmar@gmail.com>,2016-02-19T16:58:03.57Z,735,791,Sanitizes CEPs and scraps addresses from Correios website.,Cep,False,2016-04-15T07:06:46.16-07:00,True,False,,"cep,correios,endereco,address,brazil,brazilian,zip,code,codigo,endereçamento,postal",743,False,2.0.1
DlhSoft,2014-03-29T13:38:15.843Z,73,1483,"Task hierarchy and resource scheduling components for Windows® Store apps and WinRT, targeting Windows® 8/8.1 and Windows® RT: Gantt Chart, Schedule Chart. Main features: Interactive task hierarchy management and resource scheduling charts; Task bars and dependency lines supporting drag and drop operations; Working time, scales, and zoom level customization; Project baseline visualization; Rich user experience, customizable appearance; Prepared for Modern UI-style applications; Windows® 8/8.1 and RT deployment support.",DlhSoft.GanttChartModernLibrary,False,2018-02-06T17:25:06.36+00:00,False,False,"Task hierarchy and resource scheduling components for Windows® Store apps and WinRT, targeting Windows® 8/8.1 and Windows® RT: Gantt Chart, Schedule Chart.","Gantt,schedule,chart,project,task,management,WinRT,Modern,Store",13504,False,5.0.20.7
,,-1,-1,,Huitester012,,,,True,,,,,1.26.0
,,-1,-1,,Huitester014,,,,True,,,,,1.21.0
Stew,2016-02-19T15:59:30.733Z,591,791,Collection of .NET utility classes,Suigetsu.Core.Desktop,False,2016-09-06T10:30:15.667-07:00,True,False,,"util,desktop",1863,False,1.1.12
Nate Barbettini,2016-02-19T18:17:45.067Z,43209,791,YAML file configuration provider for the Configuration package.,Microsoft.Extensions.Configuration.Contrib.Stormpath.Yaml,True,1899-12-31T16:00:00-08:00,False,False,,,543,False,0.1.0-beta5
,,-1,-1,,Huitester001,,,,True,,,,,1.28.0
,,-1,-1,,Huitester008,,,,True,,,,,1.25.0
,,-1,-1,,Huitester011,,,,True,,,,,1.26.0
,,-1,-1,,Huitester015,,,,True,,,,,1.28.0
,,-1,-1,,Huitester007,,,,True,,,,,1.21.0
,,-1,-1,,Huitester010,,,,True,,,,,1.26.0
Sergey Shandar,2016-02-19T16:17:14.06Z,569,791,C++ implementation of SHA-2,sha2,False,2016-09-28T00:25:58.713-07:00,True,False,,"C++,native,nativepackage",1813,False,0.0.7
,,-1,-1,,Huitester006,,,,True,,,,,1.22.0
Alessandro Petrelli,2016-02-19T17:02:57.187Z,43209,791,"an implementation of the Payleven web API to the .NET framework, which allows your mobile enabled website to interact with the Payleven mobile pos.",PaylevenWebAppSharp,False,1900-01-01T00:00:00+00:00,False,False,,"payleven,mobile,pos",-1,False,1.0.0.32432
,,-1,-1,,Huitester002,,,,True,,,,,1.20.0
,,-1,-1,,Huitester021,,,,True,,,,,1.15.0
,,-1,-1,,Huitester021,,,,True,,,,,1.28.0
,,-1,-1,,Huitester008,,,,True,,,,,1.20.0
xivk,2016-02-19T18:25:27.68Z,153,791,".Net/Mono implementation of a General Transit Feed Specification (GTFS) feed parser. (see https://developers.google.com/transit/gtfs/reference)

The implementation is deliberately kept very flexible and customizable because many GTFS feeds out there all have there specific little perks.",GTFS,True,2017-11-18T13:47:06+00:00,True,False,,"routing,gtfs",23331,False,1.5.6-rc1
,,-1,-1,,Huitester012,,,,True,,,,,1.30.0
,,-1,-1,,Huitester001,,,,True,,,,,1.12.0
,,-1,-1,,Huitester017,,,,True,,,,,1.29.0
John Carpenter,2016-02-18T22:20:22.783Z,43209,792,A package for making auto-mocking easier and intuitive with Ninject and Moq,NinjectScopeTest,False,1899-12-31T16:00:00-08:00,False,False,,"Ninject,Moq,auto-mock,mock",-1,False,0.5.0
,,-1,-1,,Huitester011,,,,True,,,,,1.23.0
,,-1,-1,,Huitester011,,,,True,,,,,1.22.0
cherepets,2015-07-13T19:33:41.087Z,657,1012,Provides managed access to ESENT database with simple API,FourToolkit.Esent,False,2016-07-02T12:39:22.897-07:00,True,False,,"ESENT,NoSQL,db,win10,windows,10,linq",2103,False,1.0.0
,,-1,-1,,Huitester002,,,,True,,,,,1.29.0
,,-1,-1,,Huitester016,,,,True,,,,,1.15.0
,,-1,-1,,Huitester012,,,,True,,,,,1.25.0
Justin Skiles,2016-02-19T15:28:24.12Z,48,791,Provides models to be used with Steam-related libraries.,Steam.Models,False,2018-03-03T20:42:43.47+00:00,True,False,,"valve,steam",9102,False,1.0.0.22
,,-1,-1,,Huitester010,,,,True,,,,,1.21.0
,,-1,-1,,Huitester013,,,,True,,,,,1.15.0
Dave Gandy,2016-02-19T17:37:48.26Z,392,791,The iconic font designed for use with Twitter Bootstrap.,FontAwesome.less,False,2017-03-23T22:57:28.03-07:00,True,False,,"Twitter,Bootstrap,WebFont,Icon",126842,False,4.5.0
,,-1,-1,,Huitester008,,,,True,,,,,1.24.0
DlhSoft,2014-10-12T08:31:07.16Z,463,1286,Project management service components for JavaScript® (ECMAScript): TaskManager. Main features: Task scheduling; Working time customization; Critical path enumeration; Resource leveling algorithm.,DlhSoft.ProjectManagementHyperFramework,False,2017-01-12T08:42:27.617-08:00,False,False,Project management service components for JavaScript® (ECMAScript): TaskManager.,"schedule,project,task,management,JavaScript",5173,False,5.0.5.4
Stew,2016-02-19T15:59:25.543Z,591,791,Collection of .NET utility classes,Suigetsu.Core,False,2016-09-06T10:30:08.677-07:00,True,False,,util,2363,False,1.1.12
Geeks ltd,2016-02-19T16:52:10.003Z,5,791,"M# components, data access tools and extension methods.",MSharp.Framework,False,2018-04-15T10:39:20.087+00:00,True,False,,,124350,False,2.1.0.499
Singer Instrument Company Limited,2016-02-19T14:59:03.407Z,241,791,Factory for the Singer Instruments PhenoBooth,SI.Hardware.Products.PhenoBooth.Factory,False,2017-08-22T13:54:46.89+00:00,True,False,,,61306,False,1.0.5893.26964
cherepets,2016-02-19T16:08:49.8Z,780,791,Generate adaptive tiles and interactive toasts for Windows 10 via XAML with bindings (for MVVM-lovers),FourToolkit.Notifications,False,2016-03-01T12:43:58.973+00:00,True,False,,"notifications,win10,windows,10,tile,tiles,toast,toasts,badge,xml,xaml,mvvm,binding",1327,False,1.0.4
Kiril Kostov,2016-02-19T15:21:18.787Z,791,791,General purpose library.,Plankton,False,2016-02-19T07:21:18.787-08:00,True,False,General purpose library.,,522,False,1.0.0.2
takenet,2016-02-19T17:18:33.3Z,617,791,LIME envelope serializer using Json.Net,Lime.Protocol.Serialization.Newtonsoft,False,2016-08-11T12:21:20.157-07:00,True,False,,lime,36926,False,0.2.430
,,-1,-1,,Huitester014,,,,True,,,,,1.19.0
,,-1,-1,,Huitester018,,,,True,,,,,1.16.0
,,-1,-1,,Huitester011,,,,True,,,,,1.25.0
,,-1,-1,,Huitester013,,,,True,,,,,1.26.0
,,-1,-1,,Huitester004,,,,True,,,,,1.31.0
Jeremy Ashkenas,2016-02-19T17:31:25.277Z,392,791,"Backbone supplies structure to JavaScript-heavy applications by providing models key-value binding and custom events, collections with a rich API of enumerable functions, views with declarative event handling, and connects it all to your existing application over a RESTful JSON interface.",Backbone.js,False,2017-03-24T00:19:49.943-07:00,True,False,,"MVC,JavaScript,clientside,framework,browser",155203,False,1.1.3
,,-1,-1,,Huitester019,,,,True,,,,,1.26.0
,,-1,-1,,Huitester015,,,,True,,,,,1.29.0
,,-1,-1,,Huitester015,,,,True,,,,,1.16.0
DlhSoft,2014-03-22T18:24:20.057Z,73,1490,"Task hierarchy and resource scheduling components for Windows® Store apps and WinRT, targeting Windows® 8/8.1 and Windows® RT: Gantt Chart, Schedule Chart. Main features: Interactive task hierarchy management and resource scheduling charts; Task bars and dependency lines supporting drag and drop operations; Working time, scales, and zoom level customization; Project baseline visualization; Rich user experience, customizable appearance; Prepared for Modern UI-style applications; Windows® 8/8.1 and RT deployment support.",DlhSoft.GanttChartModernLibrary,False,2018-02-06T17:25:06.36+00:00,False,False,"Task hierarchy and resource scheduling components for Windows® Store apps and WinRT, targeting Windows® 8/8.1 and Windows® RT: Gantt Chart, Schedule Chart.","Gantt,schedule,chart,project,task,management,WinRT",13504,False,5.0.20.3
Jon Henning,2016-02-19T16:31:16.793Z,7,791,A simple repository abstraction,CodeEndeavors.ResourceManager,False,2018-04-13T20:50:10.423+00:00,True,False,,,8317,False,2.0.2
,,-1,-1,,Huitester021,,,,True,,,,,1.19.0
,,-1,-1,,Huitester010,,,,True,,,,,1.25.0
,,-1,-1,,Huitester003,,,,True,,,,,1.21.0
DlhSoft,2014-04-04T08:39:15.767Z,73,1477,"Task hierarchy and resource scheduling components for Windows® Store apps and WinRT, targeting Windows® 8/8.1 and Windows® RT: Gantt Chart, Schedule Chart. Main features: Interactive task hierarchy management and resource scheduling charts; Task bars and dependency lines supporting drag and drop operations; Working time, scales, and zoom level customization; Project baseline visualization; Rich user experience, customizable appearance; Prepared for Modern UI-style applications; Windows® 8/8.1 and RT deployment support.",DlhSoft.GanttChartModernLibrary,False,2018-02-06T17:25:06.36+00:00,False,False,"Task hierarchy and resource scheduling components for Windows® Store apps and WinRT, targeting Windows® 8/8.1 and Windows® RT: Gantt Chart, Schedule Chart.","Gantt,schedule,chart,project,task,management,WinRT,Modern,Store",13504,False,5.0.20.8
,,-1,-1,,Huitester006,,,,True,,,,,1.21.0
DlhSoft,2015-04-29T13:44:51.977Z,463,1087,"Task hierarchy and resource scheduling components for WPF and .NET 4: Gantt Chart, Schedule Chart, Load Chart; Schedule editor, PERT Chart, Network Diagram. Main features: Interactive task hierarchy management, resource scheduling, resource load, and project flow charts; Task bars and dependency lines supporting drag and drop operations; Working time, scales, and zoom level customization; Project baseline visualization, critical path enumeration; Resource leveling algorithm; Data binding with high customizability; Rich user experience, customizable appearance, culture and theme awareness; Printing and image exporting; Microsoft Project® XML exporting support; Extended Model-View-ViewModel (MVVM) pattern support (Prism).",DlhSoft.ProjectManagementLibrary,False,2017-01-12T08:40:20.833-08:00,False,False,"Task hierarchy and resource scheduling components for WPF and .NET 4: Gantt Chart, Schedule Chart, Load Chart; Schedule editor, PERT Chart, Network Diagram.","Gantt,schedule,chart,project,task,management,WPF",4029,False,4.2.3.3
Joe Audette,2016-02-19T14:32:32.283Z,39,791,cloudscribe.Web.Common Class Library,cloudscribe.Web.Common,True,2018-03-12T14:06:58.623+00:00,True,False,"Multi-tenant MVC and WebApi application foundation with management for sites, users, roles, and geographic data","cloudscribe,multi-tenant,mvc6,site,management",17095,False,1.0.0-beta1
Taras Grymnak,2016-02-19T16:45:11.027Z,550,791,Helps you to deal with users authentication via simple interface.,WGuard,False,2016-10-17T12:29:59.413+00:00,True,False,,"RSA,Symmetric,WebGuard",1576,False,1.0.0.1
Amael Noel,2016-02-12T22:25:29.5Z,43209,798,"Implementation of the fluent ribbon buider for Excel Add-in. 
We recommend to add the AddinX.Core.ExcelDna package to use the fluent ribbon with Excel-DNA.",AddinX.Core.Implementation,False,1899-12-31T16:00:00-08:00,False,False,"Implementation of the fluent ribbon buider for Excel Add-in. 
We recommend to add the AddinX.Core.ExcelDna package to use the fluent ribbon with Excel-DNA.","Excel,Add-in,ribbon,fluent,builder",-1,False,1.0.0
,,-1,-1,,Huitester021,,,,True,,,,,1.16.0
NetChris,2016-02-19T17:39:29.927Z,43209,791,Extensions for NLog,NetChris.NLog.Extensions,True,1900-01-01T00:00:00+00:00,False,False,,"NLog,extensions",1390,False,0.2.3-nugettest
