authors,created,days_abandoned,days_alive,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
Miroslav Holec,2016-02-19T20:31:53.96Z,4,791,The SDK works with fio API service,FioSdk,False,2018-04-16T17:38:37.883+00:00,True,False,The SDK works with fio API service,"fio,sdk,api",1837,False,1.0.0.1
Ben Merrills,2016-02-20T09:57:50.687Z,85,790,AsterNET.ARI Asterisk ARI/Stasis framework for .NET,AsterNET.ARI,False,2018-01-25T09:10:58.073+00:00,True,False,,"Asterisk,AsterNET,Asterisk.NET,ARI,Stasis",3763,False,1.1.0
acraven,2016-02-20T12:12:22.887Z,43209,790,Source code package manager for .NET,Saucy,False,1900-01-01T00:00:00+00:00,False,False,,"Source,Package",7449,False,0.0.16
matej,2015-04-25T18:18:09.087Z,43209,1091,Bud.Core,Bud.Core,False,1899-12-31T16:00:00-08:00,False,False,,Bud.Core,-1,False,0.1.2
Qsys Sverige AB,2016-02-20T06:57:21.24Z,11,790,QuickPick One server component for Apollo 13,QuickPick.One,False,2018-04-09T14:56:23.34+00:00,True,False,,"Apollo,Apollo13,Quickpick,Qsys,QuickPickOne",131366,False,1.0.15290.187
"Martin Evans,Thomas Gillen",2016-02-19T19:53:57.423Z,756,791,Myre: An XNA Game Framework (State/Transition Management Library),Myre.StateManagement,False,2016-03-24T19:48:49.98-07:00,True,False,,,2845,False,4.0.3
stewie1570,2016-02-20T07:08:54.12Z,37,790,Simple Async Cache implementation.,AsyncCache,False,2018-03-14T19:19:43.023+00:00,True,False,,,2910,False,1.0.25
Eric Stokes,2016-02-19T20:35:16.003Z,748,791,A light object relational mapper for F# algebraic types. PostgreSQL provider.,FLenser.PostgreSQL,False,2016-04-02T03:50:18.09+00:00,True,False,,,4721,False,1.4.10
acraven,2016-02-20T12:15:07.773Z,43209,790,Source code package manager for .NET,Saucy,False,1900-01-01T00:00:00+00:00,False,False,,"Source,Package",7449,False,0.0.18
,,-1,-1,,DependencyViewModel.Prism,,,,True,,,,,1.0.4
Zongsoft Corporation,2016-02-20T12:03:51.037Z,790,790,This is a library about terminal(command line) program development.,Zongsoft.Terminals,False,2016-02-20T04:03:51.037-08:00,True,False,提供终端程序的常用命令集。,"Zongsoft,Terminal,Command,Line",194,False,4.1.1602
rynn.wang,2016-02-20T03:28:55.33Z,76,790,Azure extension,Beyova.AzureExtension,False,2018-02-03T09:02:02.103+00:00,True,False,Azure extension,,3804,False,1.4.3
Licshee,2016-02-20T04:26:11.627Z,790,790,IDisposable wrapper(s) for lock abstraction.,LockZone,True,2016-02-20T01:08:13.39-08:00,False,False,,,2110,False,0.0.0-c
