authors,created,days_abandoned,days_alive,description,id,is_prerelease,last_updated,listed,missing_info,summary,tags,total_downloads,verified,version
Paket team,2017-03-30T10:37:58.813Z,2,386,A dependency manager for .NET with support for NuGet packages and git repositories.,Paket.Core,False,2018-04-18T10:23:20.457+00:00,True,False,A dependency manager for .NET with support for NuGet packages and git repositories.,"nuget,bundler,F#",298246,False,4.1.1
Paket team,2017-03-30T10:37:58.22Z,2,386,A dependency manager for .NET with support for NuGet packages and git repositories.,Paket,False,2018-04-18T10:23:50.3+00:00,True,False,A dependency manager for .NET with support for NuGet packages and git repositories.,"nuget,bundler,F#",834968,False,4.1.1
Paket team,2017-03-30T10:37:58.907Z,357,386,A dependency manager for .NET with support for NuGet packages and git repositories.,Paket.PowerShell,False,2017-04-28T07:19:40.903+00:00,True,False,A dependency manager for .NET with support for NuGet packages and git repositories.,"nuget,bundler,F#",138115,False,4.1.1
BaseAnalyze.Windows,2017-03-30T10:37:43.83Z,386,386,BaseAnalyze client for Windows applications. ;,BaseAnalyze.Windows,False,2017-03-30T03:37:43.83-07:00,True,False,,"Windows,BaseAnalyze,Error,Report,Reporting,Exception,Logging,Log,ELMAH",146,False,1.0.1
"Software Logistics,LLC",2017-03-30T10:36:02.493Z,35,386,Provides Web Services For Device Administration in the LagoVista IoT and Devices framework,LagoVista.IoT.DeviceAdmin.Rest,True,2018-03-16T14:38:19.533+00:00,True,False,,"HomeAutomation,IoT",8255,False,0.8.119-alpha00634
"Software Logistics,LLC",2017-03-30T10:35:52.9Z,35,386,Provides a Cloud Based Repository for storing Device Adminsitration Data for the LagoVista IoT and Devices framework,LagoVista.IoT.DeviceAdmin.Repo,True,2018-03-16T14:38:07.267+00:00,True,False,,"HomeAutomation,IoT",19282,False,0.8.119-alpha00634
"Software Logistics,LLC",2017-03-30T10:35:43.43Z,35,386,"Provides Interfaces, Models and Managers for Device Administration in the LagoVista IoT and Devices Framework",LagoVista.IoT.DeviceAdmin,True,2018-03-16T14:37:40.67+00:00,True,False,,"HomeAutomation,IoT",20257,False,0.8.119-alpha00634
hetp@chymeia.com,2017-03-30T10:35:28.977Z,141,386,Package Description,Chymeia.AlphaOmega.CommonTypes,False,2017-11-30T00:39:55.397+00:00,True,False,,,3869,False,1.0.20
hetp@chymeia.com,2017-03-30T10:35:19.15Z,99,386,REST client for AlphaOmega Decision tree functionality.,Chymeia.AlphaOmega.Api.DecisionTreeClient,False,2018-01-11T10:08:59.367+00:00,True,False,,,8528,False,1.0.63
hetp@chymeia.com,2017-03-30T10:35:39.243Z,141,386,Package Description,Chymeia.AlphaOmega.DecisionTreeRESTTypes,False,2017-11-30T00:40:07.43+00:00,True,False,,,7389,False,1.0.53
Xamarin,2017-03-30T10:31:50.967Z,4,386,A cross-platform API for authenticating users and storing their accounts.,Xamarin.Auth,False,2018-04-16T07:32:33.28+00:00,True,False,"Xamarin.Auth helps you authenticate users via standard authentication
			mechanisms (e.g. OAuth 1.0 and 2.0), and store user credentials.
			It's also straightforward to add support for non-standard authentication schemes.
			The library is cross-platform, so once you learn it on iOS, you're all set on
			Android.","xamarin,
,pcl,android,monoandroid,monodroid,xamarin.android,ios,monotouch,xamarin.ios
,windows,phone,winphone,wp,8,silverlight,sl,wp8,sl
,8.1,wp81,winrt,win81
,wpa81
,universal,platform,uwp,10",268590,True,1.4.0
Guidance Automation Ltd,2017-03-30T10:29:20.45Z,1,386,Client wrapper for communicating with scheduling hosts.,SchedulingClients,False,2018-04-19T14:20:24.74+00:00,True,False,,,1317,False,1.1.0
emiliano84,2017-03-30T10:27:02.657Z,273,386,FormValidationUwp,FormValidationUwp,False,2017-07-21T11:32:55.8+00:00,True,False,,"form,validation,controls",1344,False,1.0.4
"Daniel Plaisted,Aragas",2017-03-30T10:22:59.893Z,144,386,"PCL Extension provides file system implementations for PCL, .NET, Xamarin.iOS, Xamarin.Android and Xamarin.Mac. This makes it easier to create cross-platform .NET libraries and apps.",PCLExt.FileStorage,False,2017-11-27T20:58:30.8+00:00,True,False,PCL Extension provides file system implementations for PCL platform,"io,storage,file,system,portable,pcl,android,mac,ios,xamarin,monoandroid,monotouch",7393,False,1.0.9
SteamKit2,2017-03-30T10:21:34.117Z,124,386,Package Description,SteamKit2,True,2017-12-17T01:50:38.773+00:00,True,False,,,53376,False,2.0.0-Alpha3
